File,Frames,Frame Time,Total Duration (seconds)
16/16_01.bvh,322,0.0083333,2.6833226
16/16_15.bvh,471,0.0083333,3.9249843
16/16_14.bvh,476,0.0083333,3.9666508
16/16_28.bvh,271,0.0083333,2.2583243
16/16_16.bvh,510,0.0083333,4.249983
16/16_02.bvh,466,0.0083333,3.8833178
16/16_03.bvh,410,0.0083333,3.416653
16/16_17.bvh,518,0.0083333,4.3166494
16/16_13.bvh,444,0.0083333,3.6999852
16/16_07.bvh,422,0.0083333,3.5166526
16/16_06.bvh,407,0.0083333,3.3916531
16/16_12.bvh,441,0.0083333,3.6749853
16/16_04.bvh,380,0.0083333,3.166654
16/16_10.bvh,461,0.0083333,3.8416513
16/16_38.bvh,168,0.0083333,1.3999944
16/16_39.bvh,147,0.0083333,1.2249951000000001
16/16_11.bvh,534,0.0083333,4.4499822
16/16_05.bvh,295,0.0083333,2.4583235
16/16_08.bvh,239,0.0083333,1.9916587000000001
16/16_20.bvh,503,0.0083333,4.1916499
16/16_34.bvh,347,0.0083333,2.8916551
16/16_35.bvh,162,0.0083333,1.3499946
16/16_21.bvh,312,0.0083333,2.5999896000000002
16/16_09.bvh,496,0.0083333,4.1333168
16/16_37.bvh,184,0.0083333,1.5333272
16/16_23.bvh,299,0.0083333,2.4916567
16/16_22.bvh,307,0.0083333,2.5583231
16/16_36.bvh,189,0.0083333,1.5749937
16/16_32.bvh,580,0.0083333,4.833314
16/16_26.bvh,269,0.0083333,2.2416577
16/16_27.bvh,243,0.0083333,2.0249919
16/16_33.bvh,285,0.0083333,2.3749905
16/16_25.bvh,284,0.0083333,2.3666572
16/16_31.bvh,424,0.0083333,3.5333192
16/16_19.bvh,410,0.0083333,3.416653
16/16_18.bvh,520,0.0083333,4.333316
16/16_30.bvh,266,0.0083333,2.2166578
16/16_24.bvh,297,0.0083333,2.4749901
16/16_43.bvh,210,0.0083333,1.749993
16/16_57.bvh,268,0.0083333,2.2333244
16/16_56.bvh,169,0.0083333,1.4083277
16/16_42.bvh,206,0.0083333,1.7166598
16/16_54.bvh,138,0.0083333,1.1499954000000001
16/16_40.bvh,194,0.0083333,1.6166602
16/16_41.bvh,160,0.0083333,1.333328
16/16_55.bvh,181,0.0083333,1.5083273
16/16_51.bvh,178,0.0083333,1.4833274
16/16_45.bvh,135,0.0083333,1.1249955
16/16_44.bvh,216,0.0083333,1.7999928
16/16_50.bvh,130,0.0083333,1.083329
16/16_46.bvh,136,0.0083333,1.1333288
16/16_52.bvh,173,0.0083333,1.4416609
16/16_53.bvh,143,0.0083333,1.1916619
16/16_47.bvh,416,0.0083333,3.4666528
42/42_01.bvh,1134,0.0083333,9.4499622
89/89_05.bvh,4449,0.0083333,37.0748517
89/89_04.bvh,1917,0.0083333,15.9749361
89/89_06.bvh,4100,0.0083333,34.16653
89/89_03.bvh,272,0.0083333,2.2666576
89/89_02.bvh,235,0.0083333,1.9583255
89/89_01.bvh,2294,0.0083333,19.1165902
45/45_01.bvh,456,0.0083333,3.7999848
111/111_23.bvh,1129,0.0083333,9.4082957
111/111_37.bvh,324,0.0083333,2.6999892
111/111_36.bvh,1465,0.0083333,12.2082845
111/111_22.bvh,5922,0.0083333,49.349802600000004
111/111_08.bvh,1534,0.0083333,12.7832822
111/111_34.bvh,1837,0.0083333,15.3082721
111/111_20.bvh,1059,0.0083333,8.8249647
111/111_21.bvh,2275,0.0083333,18.9582575
111/111_35.bvh,1503,0.0083333,12.5249499
111/111_09.bvh,785,0.0083333,6.5416405
111/111_31.bvh,2247,0.0083333,18.7249251
111/111_25.bvh,291,0.0083333,2.4249903
111/111_19.bvh,1024,0.0083333,8.5332992
111/111_18.bvh,541,0.0083333,4.5083153000000005
111/111_24.bvh,862,0.0083333,7.1833046000000005
111/111_30.bvh,462,0.0083333,3.8499846
111/111_26.bvh,2721,0.0083333,22.6749093
111/111_32.bvh,748,0.0083333,6.2333084
111/111_33.bvh,2069,0.0083333,17.2415977
111/111_27.bvh,1452,0.0083333,12.0999516
111/111_40.bvh,307,0.0083333,2.5583231
111/111_41.bvh,3697,0.0083333,30.8082101
111/111_02.bvh,423,0.0083333,3.5249859
111/111_16.bvh,430,0.0083333,3.583319
111/111_17.bvh,564,0.0083333,4.6999812
111/111_03.bvh,1524,0.0083333,12.6999492
111/111_29.bvh,545,0.0083333,4.5416485
111/111_15.bvh,269,0.0083333,2.2416577
111/111_01.bvh,999,0.0083333,8.324966700000001
111/111_14.bvh,1288,0.0083333,10.7332904
111/111_28.bvh,1907,0.0083333,15.8916031
111/111_10.bvh,449,0.0083333,3.7416517000000002
111/111_04.bvh,727,0.0083333,6.0583091
111/111_38.bvh,2640,0.0083333,21.999912000000002
111/111_39.bvh,4094,0.0083333,34.1165302
111/111_05.bvh,926,0.0083333,7.7166358
111/111_11.bvh,572,0.0083333,4.7666476
111/111_07.bvh,1973,0.0083333,16.4416009
111/111_13.bvh,1281,0.0083333,10.6749573
111/111_12.bvh,1617,0.0083333,13.4749461
111/111_06.bvh,1524,0.0083333,12.6999492
73/73_03.bvh,1853,0.0083333,15.4416049
73/73_02.bvh,759,0.0083333,6.3249747
73/73_01.bvh,715,0.0083333,5.9583095
73/73_11.bvh,627,0.0083333,5.2249791
73/73_05.bvh,904,0.0083333,7.5333032
73/73_04.bvh,1669,0.0083333,13.9082777
73/73_10.bvh,799,0.0083333,6.6583067
73/73_06.bvh,835,0.0083333,6.9583055
73/73_12.bvh,796,0.0083333,6.6333068
73/73_13.bvh,673,0.0083333,5.6083109
73/73_07.bvh,1560,0.0083333,12.999948
73/73_09.bvh,840,0.0083333,6.999972
73/73_08.bvh,854,0.0083333,7.1166382
118/118_07.bvh,696,0.0083333,5.7999768000000005
118/118_13.bvh,681,0.0083333,5.6749773
118/118_12.bvh,707,0.0083333,5.8916431000000005
118/118_06.bvh,543,0.0083333,4.5249819
118/118_10.bvh,523,0.0083333,4.3583159
118/118_04.bvh,645,0.0083333,5.3749785
118/118_05.bvh,708,0.0083333,5.8999764
118/118_11.bvh,691,0.0083333,5.7583103
118/118_15.bvh,640,0.0083333,5.333312
118/118_01.bvh,714,0.0083333,5.9499762
118/118_29.bvh,583,0.0083333,4.8583139
118/118_28.bvh,697,0.0083333,5.8083101
118/118_14.bvh,766,0.0083333,6.3833078
118/118_02.bvh,685,0.0083333,5.7083105
118/118_16.bvh,662,0.0083333,5.5166446
118/118_17.bvh,646,0.0083333,5.3833118
118/118_03.bvh,497,0.0083333,4.1416501
118/118_26.bvh,651,0.0083333,5.4249783
118/118_32.bvh,1877,0.0083333,15.6416041
118/118_27.bvh,653,0.0083333,5.4416449
118/118_19.bvh,612,0.0083333,5.0999796
118/118_31.bvh,208,0.0083333,1.7333264
118/118_25.bvh,586,0.0083333,4.8833138
118/118_24.bvh,709,0.0083333,5.9083097
118/118_30.bvh,825,0.0083333,6.8749725
118/118_18.bvh,592,0.0083333,4.9333136
118/118_20.bvh,558,0.0083333,4.6499814
118/118_08.bvh,643,0.0083333,5.3583119
118/118_09.bvh,480,0.0083333,3.999984
118/118_21.bvh,754,0.0083333,6.2833082000000005
118/118_23.bvh,654,0.0083333,5.4499782
118/118_22.bvh,648,0.0083333,5.3999784
87/87_01.bvh,616,0.0083333,5.1333128
87/87_03.bvh,247,0.0083333,2.0583251000000002
87/87_02.bvh,344,0.0083333,2.8666552
87/87_05.bvh,511,0.0083333,4.2583163
87/87_04.bvh,216,0.0083333,1.7999928
127/127_36.bvh,215,0.0083333,1.7916595
127/127_22.bvh,359,0.0083333,2.9916547000000002
127/127_23.bvh,349,0.0083333,2.9083217
127/127_37.bvh,342,0.0083333,2.8499886
127/127_09.bvh,198,0.0083333,1.6499934
127/127_21.bvh,355,0.0083333,2.9583215
127/127_35.bvh,240,0.0083333,1.999992
127/127_34.bvh,203,0.0083333,1.6916599
127/127_20.bvh,360,0.0083333,2.999988
127/127_08.bvh,139,0.0083333,1.1583287
127/127_24.bvh,339,0.0083333,2.8249887
127/127_30.bvh,240,0.0083333,1.999992
127/127_18.bvh,393,0.0083333,3.2749869
127/127_19.bvh,440,0.0083333,3.666652
127/127_31.bvh,513,0.0083333,4.2749829
127/127_25.bvh,230,0.0083333,1.9166590000000001
127/127_33.bvh,205,0.0083333,1.7083265
127/127_27.bvh,249,0.0083333,2.0749917
127/127_26.bvh,246,0.0083333,2.0499918
127/127_32.bvh,328,0.0083333,2.7333224
127/127_17.bvh,381,0.0083333,3.1749873
127/127_03.bvh,332,0.0083333,2.7666556
127/127_02.bvh,1760,0.0083333,14.666608
127/127_16.bvh,258,0.0083333,2.1499914
127/127_28.bvh,217,0.0083333,1.8083261
127/127_14.bvh,151,0.0083333,1.2583283
127/127_15.bvh,163,0.0083333,1.3583279
127/127_01.bvh,253,0.0083333,2.1083249
127/127_29.bvh,209,0.0083333,1.7416597
127/127_05.bvh,387,0.0083333,3.2249871
127/127_11.bvh,200,0.0083333,1.66666
127/127_38.bvh,191,0.0083333,1.5916603
127/127_10.bvh,168,0.0083333,1.3999944
127/127_04.bvh,446,0.0083333,3.7166518
127/127_12.bvh,177,0.0083333,1.4749941
127/127_06.bvh,173,0.0083333,1.4416609
127/127_07.bvh,145,0.0083333,1.2083285
127/127_13.bvh,185,0.0083333,1.5416605
80/80_28.bvh,1221,0.0083333,10.1749593
80/80_14.bvh,1735,0.0083333,14.458275500000001
80/80_15.bvh,1236,0.0083333,10.2999588
80/80_01.bvh,849,0.0083333,7.0749717
80/80_29.bvh,1126,0.0083333,9.3832958
80/80_17.bvh,1438,0.0083333,11.9832854
80/80_03.bvh,660,0.0083333,5.4999780000000005
80/80_02.bvh,704,0.0083333,5.8666432
80/80_16.bvh,1259,0.0083333,10.491624700000001
80/80_12.bvh,1611,0.0083333,13.4249463
80/80_06.bvh,962,0.0083333,8.0166346
80/80_07.bvh,1558,0.0083333,12.983281400000001
80/80_13.bvh,1014,0.0083333,8.4499662
80/80_05.bvh,1160,0.0083333,9.666628
80/80_11.bvh,703,0.0083333,5.8583099
80/80_39.bvh,1825,0.0083333,15.2082725
80/80_38.bvh,2467,0.0083333,20.5582511
80/80_10.bvh,773,0.0083333,6.4416409
80/80_04.bvh,1102,0.0083333,9.1832966
80/80_63.bvh,2273,0.0083333,18.9415909
80/80_62.bvh,2289,0.0083333,19.0749237
80/80_48.bvh,1150,0.0083333,9.583295
80/80_60.bvh,2059,0.0083333,17.1582647
80/80_61.bvh,1057,0.0083333,8.8082981
80/80_49.bvh,1867,0.0083333,15.5582711
80/80_71.bvh,1086,0.0083333,9.0499638
80/80_65.bvh,1816,0.0083333,15.1332728
80/80_59.bvh,1538,0.0083333,12.8166154
80/80_58.bvh,2352,0.0083333,19.599921600000002
80/80_64.bvh,2435,0.0083333,20.2915855
80/80_70.bvh,1799,0.0083333,14.9916067
80/80_66.bvh,2071,0.0083333,17.2582643
80/80_72.bvh,1087,0.0083333,9.0582971
80/80_73.bvh,790,0.0083333,6.5833070000000005
80/80_67.bvh,2156,0.0083333,17.9665948
80/80_42.bvh,1236,0.0083333,10.2999588
80/80_56.bvh,690,0.0083333,5.749977
80/80_57.bvh,1620,0.0083333,13.499946
80/80_43.bvh,980,0.0083333,8.166634
80/80_69.bvh,4281,0.0083333,35.6748573
80/80_55.bvh,1375,0.0083333,11.4582875
80/80_41.bvh,1065,0.0083333,8.8749645
80/80_40.bvh,915,0.0083333,7.6249695
80/80_54.bvh,1627,0.0083333,13.5582791
80/80_68.bvh,2775,0.0083333,23.1249075
80/80_50.bvh,1252,0.0083333,10.4332916
80/80_44.bvh,932,0.0083333,7.7666356
80/80_45.bvh,1605,0.0083333,13.3749465
80/80_51.bvh,1501,0.0083333,12.5082833
80/80_47.bvh,1004,0.0083333,8.3666332
80/80_53.bvh,1806,0.0083333,15.0499398
80/80_52.bvh,1571,0.0083333,13.0916143
80/80_46.bvh,1591,0.0083333,13.258280300000001
80/80_09.bvh,1517,0.0083333,12.6416161
80/80_21.bvh,1399,0.0083333,11.6582867
80/80_35.bvh,1943,0.0083333,16.1916019
80/80_34.bvh,2088,0.0083333,17.3999304
80/80_20.bvh,2020,0.0083333,16.833266000000002
80/80_08.bvh,879,0.0083333,7.3249707
80/80_36.bvh,1689,0.0083333,14.0749437
80/80_22.bvh,1054,0.0083333,8.7832982
80/80_23.bvh,1022,0.0083333,8.5166326
80/80_37.bvh,2691,0.0083333,22.4249103
80/80_33.bvh,1937,0.0083333,16.1416021
80/80_27.bvh,1086,0.0083333,9.0499638
80/80_26.bvh,1233,0.0083333,10.2749589
80/80_32.bvh,1614,0.0083333,13.4499462
80/80_24.bvh,1782,0.0083333,14.8499406
80/80_30.bvh,2590,0.0083333,21.583247
80/80_18.bvh,1511,0.0083333,12.5916163
80/80_19.bvh,1825,0.0083333,15.2082725
80/80_31.bvh,1560,0.0083333,12.999948
80/80_25.bvh,1107,0.0083333,9.2249631
74/74_09.bvh,199,0.0083333,1.6583267
74/74_20.bvh,576,0.0083333,4.7999808
74/74_08.bvh,168,0.0083333,1.3999944
74/74_18.bvh,492,0.0083333,4.0999836
74/74_19.bvh,488,0.0083333,4.0666504
74/74_17.bvh,521,0.0083333,4.3416493
74/74_03.bvh,396,0.0083333,3.2999868
74/74_02.bvh,265,0.0083333,2.2083245
74/74_16.bvh,493,0.0083333,4.1083169
74/74_14.bvh,447,0.0083333,3.7249851
74/74_15.bvh,439,0.0083333,3.6583187
74/74_01.bvh,464,0.0083333,3.8666512
74/74_05.bvh,323,0.0083333,2.6916559
74/74_11.bvh,346,0.0083333,2.8833218
74/74_10.bvh,335,0.0083333,2.7916555
74/74_04.bvh,315,0.0083333,2.6249895
74/74_12.bvh,302,0.0083333,2.5166566
74/74_06.bvh,325,0.0083333,2.7083225
74/74_07.bvh,311,0.0083333,2.5916563
74/74_13.bvh,2524,0.0083333,21.0332492
120/120_03.bvh,1515,0.0083333,12.6249495
120/120_17.bvh,1154,0.0083333,9.616628200000001
120/120_16.bvh,1516,0.0083333,12.6332828
120/120_02.bvh,1426,0.0083333,11.8832858
120/120_14.bvh,1283,0.0083333,10.6916239
120/120_01.bvh,1221,0.0083333,10.1749593
120/120_15.bvh,1470,0.0083333,12.249951
120/120_11.bvh,1240,0.0083333,10.333292
120/120_05.bvh,1353,0.0083333,11.274954900000001
120/120_04.bvh,6503,0.0083333,54.1914499
120/120_10.bvh,1225,0.0083333,10.2082925
120/120_06.bvh,1433,0.0083333,11.9416189
120/120_12.bvh,1045,0.0083333,8.7082985
120/120_13.bvh,1001,0.0083333,8.3416333
120/120_07.bvh,1113,0.0083333,9.2749629
120/120_22.bvh,1324,0.0083333,11.0332892
120/120_21.bvh,3113,0.0083333,25.9415629
120/120_09.bvh,1277,0.0083333,10.6416241
120/120_08.bvh,1202,0.0083333,10.0166266
120/120_20.bvh,10735,0.0083333,89.4579755
120/120_18.bvh,1368,0.0083333,11.3999544
120/120_19.bvh,12792,0.0083333,106.5995736
28/28_07.bvh,3658,0.0083333,30.483211400000002
28/28_13.bvh,5889,0.0083333,49.074803700000004
28/28_12.bvh,5147,0.0083333,42.8914951
28/28_06.bvh,2213,0.0083333,18.4415929
28/28_10.bvh,2075,0.0083333,17.2915975
28/28_04.bvh,7898,0.0083333,65.8164034
28/28_05.bvh,3243,0.0083333,27.0248919
28/28_11.bvh,6616,0.0083333,55.1331128
28/28_15.bvh,3443,0.0083333,28.6915519
28/28_01.bvh,3205,0.0083333,26.7082265
28/28_14.bvh,3742,0.0083333,31.1832086
28/28_02.bvh,2136,0.0083333,17.7999288
28/28_16.bvh,5601,0.0083333,46.674813300000004
28/28_17.bvh,5338,0.0083333,44.4831554
28/28_03.bvh,3772,0.0083333,31.4332076
28/28_19.bvh,4522,0.0083333,37.6831826
28/28_18.bvh,4246,0.0083333,35.3831918
28/28_08.bvh,7940,0.0083333,66.166402
28/28_09.bvh,1713,0.0083333,14.274942900000001
17/17_09.bvh,6079,0.0083333,50.6581307
17/17_08.bvh,6179,0.0083333,51.4914607
17/17_03.bvh,6353,0.0083333,52.941454900000004
17/17_02.bvh,6362,0.0083333,53.0164546
17/17_01.bvh,6305,0.0083333,52.5414565
17/17_05.bvh,6339,0.0083333,52.8247887
17/17_10.bvh,2783,0.0083333,23.1915739
17/17_04.bvh,6383,0.0083333,53.1914539
17/17_06.bvh,6200,0.0083333,51.66646
17/17_07.bvh,6426,0.0083333,53.5497858
10/10_03.bvh,362,0.0083333,3.0166546
10/10_02.bvh,590,0.0083333,4.916647
10/10_01.bvh,801,0.0083333,6.6749733
10/10_05.bvh,436,0.0083333,3.6333188
10/10_04.bvh,549,0.0083333,4.5749817
10/10_06.bvh,572,0.0083333,4.7666476
19/19_09.bvh,232,0.0083333,1.9333256
19/19_08.bvh,2086,0.0083333,17.3832638
19/19_06.bvh,407,0.0083333,3.3916531
19/19_12.bvh,1253,0.0083333,10.4416249
19/19_13.bvh,466,0.0083333,3.8833178
19/19_07.bvh,291,0.0083333,2.4249903
19/19_11.bvh,1911,0.0083333,15.9249363
19/19_05.bvh,438,0.0083333,3.6499854
19/19_04.bvh,405,0.0083333,3.3749865
19/19_10.bvh,1805,0.0083333,15.0416065
19/19_14.bvh,332,0.0083333,2.7666556
19/19_01.bvh,303,0.0083333,2.5249899
19/19_15.bvh,1536,0.0083333,12.7999488
19/19_03.bvh,592,0.0083333,4.9333136
19/19_02.bvh,301,0.0083333,2.5083233
26/26_02.bvh,6058,0.0083333,50.4831314
26/26_03.bvh,2246,0.0083333,18.7165918
26/26_01.bvh,833,0.0083333,6.9416389
26/26_04.bvh,2165,0.0083333,18.0415945
26/26_10.bvh,697,0.0083333,5.8083101
26/26_11.bvh,549,0.0083333,4.5749817
26/26_05.bvh,3635,0.0083333,30.2915455
26/26_07.bvh,7757,0.0083333,64.6414081
26/26_06.bvh,3602,0.0083333,30.0165466
26/26_08.bvh,7670,0.0083333,63.916411000000004
26/26_09.bvh,740,0.0083333,6.166642
21/21_08.bvh,214,0.0083333,1.7833262
21/21_09.bvh,652,0.0083333,5.4333116
21/21_02.bvh,229,0.0083333,1.9083257
21/21_03.bvh,274,0.0083333,2.2833242
21/21_01.bvh,1285,0.0083333,10.7082905
21/21_10.bvh,519,0.0083333,4.3249827
21/21_04.bvh,248,0.0083333,2.0666584
21/21_05.bvh,230,0.0083333,1.9166590000000001
21/21_11.bvh,232,0.0083333,1.9333256
21/21_07.bvh,243,0.0083333,2.0249919
21/21_13.bvh,1617,0.0083333,13.4749461
21/21_12.bvh,246,0.0083333,2.0499918
21/21_06.bvh,289,0.0083333,2.4083237
75/75_01.bvh,378,0.0083333,3.1499874
75/75_15.bvh,1745,0.0083333,14.5416085
75/75_14.bvh,446,0.0083333,3.7166518
75/75_16.bvh,343,0.0083333,2.8583219
75/75_02.bvh,239,0.0083333,1.9916587000000001
75/75_03.bvh,207,0.0083333,1.7249931
75/75_17.bvh,324,0.0083333,2.6999892
75/75_13.bvh,373,0.0083333,3.1083209
75/75_07.bvh,1119,0.0083333,9.3249627
75/75_06.bvh,729,0.0083333,6.0749757
75/75_12.bvh,462,0.0083333,3.8499846
75/75_04.bvh,290,0.0083333,2.416657
75/75_10.bvh,275,0.0083333,2.2916575
75/75_11.bvh,176,0.0083333,1.4666608
75/75_05.bvh,298,0.0083333,2.4833234
75/75_20.bvh,496,0.0083333,4.1333168
75/75_08.bvh,1115,0.0083333,9.2916295
75/75_09.bvh,372,0.0083333,3.0999876
75/75_19.bvh,768,0.0083333,6.3999744
75/75_18.bvh,303,0.0083333,2.5249899
81/81_08.bvh,1380,0.0083333,11.499954
81/81_09.bvh,1397,0.0083333,11.6416201
81/81_18.bvh,1150,0.0083333,9.583295
81/81_16.bvh,10,0.0083333,0.083333
81/81_02.bvh,544,0.0083333,4.5333152
81/81_03.bvh,1076,0.0083333,8.9666308
81/81_17.bvh,916,0.0083333,7.6333028
81/81_01.bvh,1252,0.0083333,10.4332916
81/81_15.bvh,2027,0.0083333,16.8915991
81/81_14.bvh,2090,0.0083333,17.416597
81/81_04.bvh,961,0.0083333,8.0083013
81/81_10.bvh,1782,0.0083333,14.8499406
81/81_11.bvh,1689,0.0083333,14.0749437
81/81_05.bvh,1364,0.0083333,11.3666212
81/81_13.bvh,644,0.0083333,5.3666452
81/81_07.bvh,1210,0.0083333,10.083293
81/81_06.bvh,1274,0.0083333,10.6166242
81/81_12.bvh,502,0.0083333,4.1833166
121/121_08.bvh,337,0.0083333,2.8083221
121/121_34.bvh,840,0.0083333,6.999972
121/121_20.bvh,1779,0.0083333,14.8249407
121/121_21.bvh,1355,0.0083333,11.2916215
121/121_35.bvh,695,0.0083333,5.7916435
121/121_09.bvh,305,0.0083333,2.5416565
121/121_23.bvh,1187,0.0083333,9.891627100000001
121/121_36.bvh,657,0.0083333,5.4749781
121/121_22.bvh,692,0.0083333,5.7666436
121/121_26.bvh,1430,0.0083333,11.916619
121/121_32.bvh,723,0.0083333,6.0249759
121/121_33.bvh,896,0.0083333,7.4666368
121/121_27.bvh,1225,0.0083333,10.2082925
121/121_31.bvh,979,0.0083333,8.1583007
121/121_25.bvh,1266,0.0083333,10.5499578
121/121_19.bvh,1040,0.0083333,8.666632
121/121_18.bvh,394,0.0083333,3.2833202
121/121_24.bvh,786,0.0083333,6.5499738
121/121_30.bvh,1433,0.0083333,11.9416189
121/121_29.bvh,1482,0.0083333,12.3499506
121/121_15.bvh,1189,0.0083333,9.9082937
121/121_01.bvh,789,0.0083333,6.5749737
121/121_14.bvh,838,0.0083333,6.9833054
121/121_28.bvh,770,0.0083333,6.416641
121/121_02.bvh,781,0.0083333,6.5083073
121/121_16.bvh,724,0.0083333,6.0333092
121/121_17.bvh,605,0.0083333,5.0416465
121/121_03.bvh,884,0.0083333,7.3666372
121/121_07.bvh,895,0.0083333,7.4583035
121/121_13.bvh,929,0.0083333,7.7416357
121/121_12.bvh,826,0.0083333,6.8833058000000005
121/121_06.bvh,624,0.0083333,5.1999792000000005
121/121_10.bvh,2,0.0083333,0.0166666
121/121_04.bvh,698,0.0083333,5.8166434
121/121_05.bvh,513,0.0083333,4.2749829
121/121_11.bvh,180,0.0083333,1.499994
86/86_02.bvh,10617,0.0083333,88.4746461
86/86_03.bvh,8401,0.0083333,70.0080533
86/86_15.bvh,7092,0.0083333,59.0997636
86/86_01.bvh,4579,0.0083333,38.1581807
86/86_14.bvh,6055,0.0083333,50.4581315
86/86_10.bvh,7583,0.0083333,63.1914139
86/86_04.bvh,10078,0.0083333,83.9829974
86/86_05.bvh,8340,0.0083333,69.499722
86/86_11.bvh,5674,0.0083333,47.2831442
86/86_07.bvh,8702,0.0083333,72.5163766
86/86_13.bvh,6221,0.0083333,51.841459300000004
86/86_12.bvh,8856,0.0083333,73.7997048
86/86_06.bvh,9939,0.0083333,82.8246687
86/86_08.bvh,9206,0.0083333,76.7163598
86/86_09.bvh,4794,0.0083333,39.9498402
126/126_01.bvh,2593,0.0083333,21.6082469
126/126_14.bvh,6757,0.0083333,56.3081081
126/126_02.bvh,1758,0.0083333,14.6499414
126/126_03.bvh,2583,0.0083333,21.5249139
126/126_13.bvh,115,0.0083333,0.9583295000000001
126/126_07.bvh,2516,0.0083333,20.9665828
126/126_06.bvh,2507,0.0083333,20.891583100000002
126/126_12.bvh,2417,0.0083333,20.1415861
126/126_04.bvh,1657,0.0083333,13.8082781
126/126_10.bvh,1253,0.0083333,10.4416249
126/126_11.bvh,1829,0.0083333,15.241605700000001
126/126_05.bvh,1559,0.0083333,12.9916147
126/126_08.bvh,1536,0.0083333,12.7999488
126/126_09.bvh,1780,0.0083333,14.833274
43/43_01.bvh,421,0.0083333,3.5083193
43/43_03.bvh,840,0.0083333,6.999972
43/43_02.bvh,904,0.0083333,7.5333032
128/128_10.bvh,427,0.0083333,3.5583191
128/128_04.bvh,136,0.0083333,1.1333288
128/128_05.bvh,209,0.0083333,1.7416597
128/128_11.bvh,378,0.0083333,3.1499874
128/128_07.bvh,346,0.0083333,2.8833218
128/128_06.bvh,197,0.0083333,1.6416601
128/128_02.bvh,167,0.0083333,1.3916611
128/128_03.bvh,164,0.0083333,1.3666612
128/128_01.bvh,325,0.0083333,2.7083225
128/128_08.bvh,330,0.0083333,2.7499890000000002
128/128_09.bvh,172,0.0083333,1.4333276
88/88_07.bvh,156,0.0083333,1.2999948000000001
88/88_06.bvh,230,0.0083333,1.9166590000000001
88/88_04.bvh,1240,0.0083333,10.333292
88/88_10.bvh,467,0.0083333,3.8916511000000003
88/88_11.bvh,2027,0.0083333,16.8915991
88/88_05.bvh,149,0.0083333,1.2416617
88/88_01.bvh,202,0.0083333,1.6833266
88/88_02.bvh,3328,0.0083333,27.7332224
88/88_03.bvh,354,0.0083333,2.9499882
88/88_08.bvh,289,0.0083333,2.4083237
88/88_09.bvh,376,0.0083333,3.1333208
117/117_09.bvh,253,0.0083333,2.1083249
117/117_08.bvh,1016,0.0083333,8.4666328
117/117_14.bvh,2969,0.0083333,24.7415677
117/117_15.bvh,1325,0.0083333,11.0416225
117/117_01.bvh,998,0.0083333,8.3166334
117/117_03.bvh,3245,0.0083333,27.0415585
117/117_02.bvh,810,0.0083333,6.749973
117/117_12.bvh,4499,0.0083333,37.4915167
117/117_06.bvh,950,0.0083333,7.916635
117/117_07.bvh,959,0.0083333,7.9916347
117/117_13.bvh,1446,0.0083333,12.0499518
117/117_05.bvh,1634,0.0083333,13.6166122
117/117_11.bvh,1802,0.0083333,15.0166066
117/117_10.bvh,774,0.0083333,6.4499742
117/117_04.bvh,2555,0.0083333,21.2915815
07/07_09.bvh,306,0.0083333,2.5499898
07/07_08.bvh,362,0.0083333,3.0166546
07/07_06.bvh,417,0.0083333,3.4749861
07/07_12.bvh,263,0.0083333,2.1916579
07/07_07.bvh,379,0.0083333,3.1583207
07/07_11.bvh,315,0.0083333,2.6249895
07/07_05.bvh,517,0.0083333,4.3083161
07/07_04.bvh,449,0.0083333,3.7416517000000002
07/07_10.bvh,301,0.0083333,2.5083233
07/07_01.bvh,316,0.0083333,2.6333228
07/07_03.bvh,415,0.0083333,3.4583195
07/07_02.bvh,329,0.0083333,2.7416557
38/38_02.bvh,420,0.0083333,3.499986
38/38_03.bvh,761,0.0083333,6.3416413
38/38_01.bvh,352,0.0083333,2.9333216
38/38_04.bvh,8631,0.0083333,71.9247123
36/36_07.bvh,3772,0.0083333,31.4332076
36/36_13.bvh,4247,0.0083333,35.3915251
36/36_12.bvh,4585,0.0083333,38.2081805
36/36_06.bvh,3896,0.0083333,32.4665368
36/36_10.bvh,3832,0.0083333,31.9332056
36/36_04.bvh,3726,0.0083333,31.0498758
36/36_05.bvh,4196,0.0083333,34.9665268
36/36_11.bvh,4168,0.0083333,34.7331944
36/36_15.bvh,4164,0.0083333,34.6998612
36/36_01.bvh,557,0.0083333,4.6416481
36/36_29.bvh,4469,0.0083333,37.2415177
36/36_28.bvh,2391,0.0083333,19.9249203
36/36_14.bvh,4146,0.0083333,34.5498618
36/36_02.bvh,4273,0.0083333,35.608190900000004
36/36_16.bvh,4395,0.0083333,36.6248535
36/36_17.bvh,4359,0.0083333,36.3248547
36/36_03.bvh,3852,0.0083333,32.0998716
36/36_26.bvh,4237,0.0083333,35.3081921
36/36_32.bvh,4468,0.0083333,37.2331844
36/36_33.bvh,4311,0.0083333,35.9248563
36/36_27.bvh,4247,0.0083333,35.3915251
36/36_19.bvh,4193,0.0083333,34.9415269
36/36_31.bvh,3736,0.0083333,31.133208800000002
36/36_25.bvh,4685,0.0083333,39.0415105
36/36_24.bvh,4153,0.0083333,34.6081949
36/36_30.bvh,4414,0.0083333,36.7831862
36/36_18.bvh,4304,0.0083333,35.8665232
36/36_34.bvh,4328,0.0083333,36.066522400000004
36/36_20.bvh,4090,0.0083333,34.083197
